"","Airradians_TranscriptID","Airradians_NCBI_refseq","Airradians_gene_id","blastxEval_CvirgTranscriptID","blastxEval_CvirgProteinID","blastxEval_CvirgGeneID","blastxEval_CvirgGOterms","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Ai1","Ai2","Ai3","Ai4","Ai5","Ai6","Ai7","Ai8","Ai9","Ai10","Ai11","Ai12","Ai13","Ai14","Ai15","Ai16","Ai17","Ai18","Ai19","Ai20"
"666","rna-XM_069256064.1","NC_091135.1","LOC138315214","XM_022482864.1",NA,NA,NA,58.8459566462446,0.0519777375358219,0.237166826777812,0.219161078477965,0.826524573311532,NA,29.3580017384543,56.8068342304925,74.416579687817,59.3338597122884,50.5582853281172,60.5004699036474,100.870341194964,69.3173250033266,41.196273575833,35.2451561915148,68.1701735220921,62.7324833334974,63.5203317370973,56.1682792595893,58.3823803945013,60.562011114957,54.3026517699381,70.5426564682238,21.0512725001922,83.8837662583491
"672","rna-XM_069256106.1","NC_091135.1","LOC138315241","XM_022485265.1","LOC111135316","enoyl-CoA delta isomerase 2, mitochondrial-like","GO:0043167",36.9961666177887,3.09707325525485,1.53041275700531,2.02368494452121,0.0430025786437457,NA,0,0,77.3159269483813,0,0,0,0,0,0,0,0,95.3207863638856,99.8176641582957,42.5517267118101,42.111880940296,94.9106144338878,71.1551988709534,97.7398252270571,33.3311814586376,85.6685272425692
"674","rna-XM_069256149.1","NC_091135.1","LOC138315261","XM_022436318.1","LOC111103234","ubiquinone biosynthesis protein COQ9, mitochondrial-like","GO:0009058;GO:0044281;GO:0051186",48.4552781720511,-0.143738765309105,0.291553490032433,-0.493009928617611,0.622005571974392,NA,18.7891211126107,62.0911909030964,20.2954308239501,85.8058894300786,52.9658227246942,56.6591702272254,50.9774842598207,44.9098161993384,62.2326685932796,53.7952383975752,54.5361388176737,57.0295303031794,22.1817031462879,65.5296591361876,15.3134112510167,47.907262523772,62.7289253204457,42.495576185677,48.242499479607,44.6190246055048
"675","rna-XM_069256171.1","NC_091135.1","LOC138315282","XM_022487394.1","LOC111136503","protein phosphatase 1 regulatory subunit 12A-like","GO:0003674",60.2632226044584,0.578953608321703,1.27584330115761,0.453781124842214,0.649986370329849,NA,0,0,0,121.406205257452,67.4110471041563,106.596066020712,120.393633039151,0,67.4917673476412,0,0,141.759118182189,53.4377393978755,0,124.421466414511,56.0424580466766,127.330355874338,97.7398252270571,58.7681357297031,62.4666344477067
"679","rna-XM_069256230.1","NC_091135.1","LOC138315313","XM_022487615.1",NA,NA,NA,28.7952987628435,1.16552774516352,0.780737849802594,1.49285415771532,0.135475367168248,NA,0,22.4585158585668,34.7921671267716,21.9078866629988,22.8716052674816,19.2064983821103,0,37.0994133820621,19.2833620993261,0,0,65.1766060607765,50.412961696109,30.6372432325033,40.1977045339189,70.5050278651738,15.9162944842922,56.0941605650936,14.9113180209694,54.4352100187159
"680","rna-XM_069256260.1","NC_091135.1","LOC138315326","XM_022482483.1",NA,NA,NA,30.372562693524,3.30259392056904,1.48652882288353,2.2216817257285,0.0263048223945618,NA,0,0,25.1276762582239,0,0,0,0,0,0,30.6076356399997,79.0774012856268,68.4354363638153,86.7102941173074,56.1682792595893,65.0819978168211,86.7754189109832,0,59.4938066599478,0,49.9733075581654
"683","rna-XM_069256310.1","NC_091135.1","LOC138315352","XM_022487443.1","LOC111136529","acidic phospholipase A2-like","GO:0006629;GO:0006810;GO:0009056;GO:0043167",22.8687322360414,-0.0466357207198275,1.06423056014576,-0.0438210689170965,0.965047032647132,NA,22.3120813212252,0,48.3224543427383,43.8157733259976,0,15.3651987056882,17.3540371948326,33.194211973424,31.5545925261699,20.4050904266664,0,0,19.1569254445214,43.4027612460463,0,20.7899441140897,85.1989881217994,0,35.0854541669869,21.4171318106423
"685","rna-XM_069256320.1","NC_091135.1","LOC138315359","XM_022485345.1","LOC111135360","alanine--glyoxylate aminotransferase 2, mitochondrial-like","GO:0043167",62.2987699353961,-0.0659727658448246,0.89863419770029,-0.0734144839064179,0.941476292206546,NA,112.734726675664,56.8068342304925,45.423107082174,0,51.7620540264057,136.366138512983,46.6389749611125,48.8150176079765,39.4432406577124,99.2429398024231,69.5335769925339,42.3647939395047,0,96.1669023686909,105.27970235074,104.853631184105,86.1352407385225,0,0,104.408517576881
"688","rna-XM_069256337.1","NC_091135.1","LOC138315367","XM_022482424.1","LOC111133777","protein SYS1 homolog","GO:0005794",28.5455453845997,0.739430543460931,0.782408217250485,0.945070012249379,0.344623133782128,NA,0,0,43.4902089084645,14.6052577753325,50.5582853281172,41.2939715215371,0,0,21.0363950174466,42.6651890739389,46.3557179950226,29.3294727273494,42.3468878247315,16.1696561504878,39.2406163307304,21.6938547277458,45.8763782194304,57.7939836125207,25.4369542710655,33.0180782080736
"691","rna-XM_069256392.1","NC_091135.1","LOC138315395","XM_022486939.1","LOC111136234","D-aspartate oxidase-like","GO:0006520;GO:0016491;GO:0043167",24.4068288468644,0.54456290810186,1.20473215551147,0.452019899701827,0.651254646683752,NA,0,100.402776779475,0,0,0,0,0,23.4312084518287,21.0363950174466,53.7952383975752,40.9021041132553,22.8118121212718,32.2642954855097,50.2110375199359,25.8413814860907,22.5977653414019,25.2788206515229,18.6980535216979,0,50.8656880502755
"700","rna-XM_069256492.1","NC_091135.1","LOC138315454","XM_022481477.1","LOC111133267","uncharacterized","GO:0003674",32.1123501243553,0.0873225530381222,1.21611129517229,0.0718047380899879,0.942757302105863,NA,0,42.2748533808316,78.2823760352361,31.0361727725816,0,59.5401449845419,71.5854034286843,0,0,28.7526274193936,0,36.6618409091868,0,31.4882777667395,46.8973219562387,63.2737429559252,56.1751570033842,61.1936297073749,35.0854541669869,0
"701","rna-XM_069256505.1","NC_091135.1","LOC138315461","XM_022487417.1","LOC111136517","nucleolar protein 9-like","GO:0003723",21.1881209502114,0.978185871569745,1.43685984845494,0.680780295045191,0.496010520257011,NA,0,0,0,0,0,0,0,30.2653109169454,30.6780760671096,81.6203617066657,0,35.0324257576674,37.3055916551206,29.7862086982671,0,38.8681563872112,45.8763782194304,30.5968148536874,29.8226360419389,33.9104587001837
"711","rna-XM_069256563.1","NC_091135.1","LOC138315500","XM_022489031.1","LOC111137548","putative peptidyl-prolyl cis-trans isomerase","GO:0006457;GO:0006464;GO:0016853",30.5208544948903,2.08234452722101,1.43062634919502,1.45554744493047,0.145517765421303,NA,0,0,0,0,0,48.9765708743813,31.454192415634,36.1231130299026,0,0,0,57.8442378789391,63.5203317370973,75.742073547022,25.8413814860907,97.6223462748561,86.1352407385225,59.4938066599478,0,27.663795255413
"721","rna-XM_069256662.1","NC_091135.1","LOC138315555","XM_022482204.1",NA,NA,NA,47.3200467798343,0.894640315402357,0.585899364353627,1.52695218638672,0.126772901292222,NA,25.8350415298398,73.9809934164553,30.9263707793525,47.4670877698307,55.3733601212712,0,24.9464284675718,26.3601095083073,46.4553723301946,0,62.7165596403247,53.7707000001406,96.7928864565292,22.1268978901413,60.2965568008784,121.124022229914,60.8564200869996,64.593275802229,22.8055452085415,49.9733075581654
"723","rna-XM_069256664.1","NC_091135.1","LOC138315557","XM_022487061.1","LOC111136305","CCAAT/enhancer-binding protein gamma-like","GO:0003700;GO:0005622;GO:0009058;GO:0032991;GO:0034641",24.837194380829,-0.0549356140399923,1.66616380798449,-0.0329713163716155,0.973697461419447,NA,0,51.5224775578885,51.2218016033026,32.8618299944982,0,36.4923469260096,0,81.032929229241,0,0,0,0,0,0,45.9402337530502,37.9642457735551,41.1951151358151,79.0417717053592,39.4711359378603,0
"725","rna-XM_069256723.1","NC_091135.1","LOC138315589","XM_022481029.1","LOC111133006","centrosomal protein of 290 kDa-like","GO:0005634;GO:0005815;GO:0022607",14.0988719772614,1.44387477595664,1.54469387562594,0.934731987185195,0.349926437846979,NA,0,0,0,17.3437436082074,0,24.0081229776379,0,0,16.6538127221452,17.6225780957574,29.9948763497205,17.1088590909538,37.3055916551206,0,0,0,44.0038729859843,47.5950453279582,0,30.3409367317433
"726","rna-XM_069256742.1","NC_091135.1","LOC138315602","XM_022486289.1","LOC111135863","hemocyte protein-glutamine gamma-glutamyltransferase-like","GO:0006464;GO:0016746;GO:0043167",57.1592178137195,0.104983136153549,0.476797130269738,0.220184077228311,0.82572779687794,NA,16.4404809735344,38.3115858763786,77.3159269483813,25.5592011068319,89.0788836733494,59.5401449845419,86.7701859741628,67.3647242990075,53.4675040026768,37.1001644121208,38.1752971723716,35.8471333334271,53.4377393978755,37.4455195063929,110.065143366683,64.1776535695813,0,104.539117416765,78.9422718757206,69.6056783845875
"727","rna-XM_069256742.1","NC_091135.1","LOC138315602","XM_022486289.1","LOC111135863","hemocyte protein-glutamine gamma-glutamyltransferase-like","GO:0006464;GO:0016746",57.1592178137195,0.104983136153549,0.476797130269738,0.220184077228311,0.82572779687794,NA,16.4404809735344,38.3115858763786,77.3159269483813,25.5592011068319,89.0788836733494,59.5401449845419,86.7701859741628,67.3647242990075,53.4675040026768,37.1001644121208,38.1752971723716,35.8471333334271,53.4377393978755,37.4455195063929,110.065143366683,64.1776535695813,0,104.539117416765,78.9422718757206,69.6056783845875
"728","rna-XM_069256760.1","NC_091135.1","LOC138315613","XM_022488613.1","LOC111137236","regulator of microtubule dynamics protein 1-like","GO:0003674",53.298800926821,0.50936056837214,0.70920141848377,0.718217075004055,0.472623451287631,NA,0,0,56.0540470375765,60.2466883232467,34.9092922503666,77.7863184475467,43.3850929870814,38.0757137342217,61.3561521342193,67.7078000521204,79.0774012856268,89.6178333335677,39.322110122965,22.9779324243775,77.5241444582722,79.5441340017346,0,101.139471321911,61.3995447922271,75.8523418293582
"741","rna-XM_069256942.1","NC_091135.1","LOC138315713","XM_022488109.1",NA,NA,NA,31.213677055464,0.647704476544325,0.530125136746745,1.22179544346668,0.221784992104871,NA,0,21.1374266904158,17.3960835633858,44.7286019369559,0,41.2939715215371,17.3540371948326,21.4786077475097,38.5667241986521,40.8101808533329,19.0876485861858,37.4765484849465,52.4294801639533,40.8496576433377,17.2275876573938,66.8893854105495,40.258862519092,42.495576185677,20.1741361460175,44.6190246055048
"744","rna-XM_069256956.1","NC_091135.1","LOC138315722","XM_022487923.1",NA,NA,NA,46.4574038142495,0.121548342443591,1.14243821056445,0.10639379996187,0.915269912071962,NA,43.4498425729123,50.2013883897375,0,69.3749744328295,0,69.1433941755971,105.208850493672,72.2462260598052,0,35.2451561915148,130.886733162417,34.2177181819076,104.858960327907,39.9986231091015,78.4812326614608,0,34.6413468187536,61.1936297073749,0,0
"749","rna-XM_069257013.1","NC_091135.1","LOC138315763","XM_022481043.1",NA,NA,NA,39.3148884169386,0.85623324511352,0.535537513091248,1.59882963225329,0.109858462922258,NA,23.4864013907634,63.4122800712474,53.1546997770122,21.9078866629988,22.8716052674816,0,27.1156831169259,0,23.6659443946274,44.520197294545,51.80933187679,46.4383318183032,38.3138508890428,44.2537957802825,57.4252921913128,71.4089384788299,25.2788206515229,56.0941605650936,49.9967721879564,65.143775924037
"752","rna-XM_069257074.1","NC_091134.1","LOC138315800","XM_022480853.1","LOC111132917","triosephosphate isomerase-like","GO:0005975;GO:0006091;GO:0006629;GO:0009056;GO:0009058;GO:0016853;GO:0044281",32.6273732584668,0.502767254374204,1.09808265956574,0.457859205766017,0.647053596711208,NA,0,26.4217833630198,58.9533942981408,22.8207152739571,25.2791426640586,48.9765708743813,66.1622668052992,0,0,21.3325945369695,66.8067700516503,35.8471333334271,0,0,50.7256747689929,65.0815641832374,74.9002093378456,53.544425993953,0,35.6952196844039
"763","rna-XM_069257182.1","NC_091135.1","LOC138315869","XM_022482348.1","LOC111133729","nucleoside diphosphate-linked moiety X motif 19-like","GO:0003674",23.5964304926342,2.8482952911493,1.50963343137244,1.88674630010005,0.0591944569753831,NA,0,0,0,30.1233441616233,0,0,0,0,27.1720102308685,0,106.345470694464,26.8853500000703,87.7185533512296,51.0620720541721,0,34.3486033189308,26.215073268246,54.3943375176666,0,27.663795255413
"764","rna-XM_069257183.1","NC_091135.1","LOC138315870","XM_022457118.1",NA,NA,NA,53.2041179367375,1.08115808546064,0.856673604698903,1.26204201872268,0.206933667026543,NA,0,141.356540992156,26.0941253450787,32.8618299944982,0,53.7781954699088,0,0,23.6659443946274,63.9977836109084,42.2655075836971,62.7324833334974,94.7763679886848,86.8055224920926,82.309585474215,27.1173184096822,79.581472421461,119.837524843609,92.0993171883407,34.8028391922938
"772","rna-XM_069257360.1","NC_091135.1","LOC138315940","XM_022473746.1",NA,NA,NA,31.3696435838841,0.969149260902366,0.92933566205177,1.0428409244112,0.297021973879741,NA,0,51.5224775578885,52.1882506901574,0,0,21.1271482203213,0,21.4786077475097,17.5303291812055,48.230213735757,59.989752699441,31.7735954546285,49.4047024621868,18.7227597531964,51.6827629721815,32.5407820916187,0,73.0923910393644,54.3824539588297,43.7266441133947
"773","rna-XM_069257362.1","NC_091135.1","LOC138315941","XM_022474030.1",NA,NA,NA,15.6306033625218,1.59348768959867,1.2178695879832,1.30842226895368,0.190730123511381,NA,0,0,0,17.3437436082074,21.6678365691931,17.2858485438993,0,21.4786077475097,0,0,27.2680694088368,42.3647939395047,20.1651846784436,18.7227597531964,23.9272050797136,0,0,43.3454877093905,42.979681354559,16.0628488579817
"776","rna-XM_069257374.1","NC_091135.1","LOC138315953","XM_022487341.1","LOC111136468","tRNA-dihydrouridine(20) synthase [NAD(P)+]-like","GO:0006399;GO:0016491;GO:0043167",25.3835721272169,0.789312094445161,1.65265440006044,0.477602633930177,0.632933055835521,NA,0,0,0,62.9851741561215,0,0,0,30.2653109169454,0,92.750411030302,0,36.6618409091868,0,31.4882777667395,29.6697342988449,62.3698323422692,76.7727145712918,0,55.2595903130044,29.4485562396332
"792","rna-XM_069257525.1","NC_091135.1","LOC138316049","XM_022486880.1","LOC111136205","mitotic spindle-associated MMXD complex subunit MIP18-like","GO:0051604",48.483167426672,0.278370605547821,0.51983715734564,0.535495782889434,0.592307072913045,NA,55.193043268294,0,45.423107082174,51.1184022136638,62.5959723110023,28.8097475731655,61.823757506591,21.4786077475097,53.4675040026768,58.4327589490903,0,73.3236818183735,68.5616279067082,48.5089684514635,71.7816152391409,58.7541898876449,49.6213886863227,51.8446029465259,48.242499479607,60.6818734634865
"798","rna-XM_069257578.1","NC_091135.1","LOC138316085","XM_022481047.1","LOC111133015","acyl-coenzyme A thioesterase 8-like","GO:0003674;GO:0006790;GO:0034641;GO:0044281;GO:0051186",18.6159542434184,0.95983729862835,1.60065591546732,0.599652485804934,0.548737860201808,NA,0,0,0,72.1134602657043,0,0,31.454192415634,0,22.7894279355672,0,0,50.5118696971018,33.2725547194319,50.2110375199359,0,0,29.9600837351383,27.1971687588333,29.8226360419389,24.9866537790827
"799","rna-XM_069257601.1","NC_091135.1","LOC138316099","XM_022431156.1",NA,NA,NA,39.9390279408119,0.663026696561133,1.25652113637085,0.527668558346837,0.597729399573771,NA,0,121.540203469891,0,0,72.2261218973103,0,26.0310557922488,0,22.7894279355672,66.7802959418174,69.5335769925339,78.2119272729318,72.5946648423969,65.5296591361876,44.9831455498617,0,31.8325889685844,41.6456646619635,85.0822263549433,0
"803","rna-XM_069257655.1","NC_091135.1","LOC138316136","XM_022486551.1",NA,NA,NA,58.4759240608708,-0.174783793381612,1.00463644325192,-0.17397715816067,0.861883413602593,NA,0,67.3755475757004,126.604830377974,0,0,48.9765708743813,65.0776394806221,131.800547541537,56.9735698389179,123.358046670302,0,0,52.4294801639533,98.7200059713995,49.7685865658044,56.0424580466766,52.4301465364919,90.9405330373488,51.7510448963057,97.2694736400005
"806","rna-XM_069257701.1","NC_091135.1","LOC138316155","XM_022488411.1",NA,NA,NA,34.1056899550931,-0.350362243862372,0.813309034837195,-0.430786120472038,0.666623892475453,NA,66.9362439636757,0,28.0270235187882,48.379916380789,30.0942174572126,48.9765708743813,27.1156831169259,63.4595228903694,19.2833620993261,50.0852219563631,0,22.8118121212718,56.462517099642,46.8068993829911,33.4980871115991,0,0,50.1447798990989,57.0138630213538,33.0180782080736
"813","rna-XM_069257739.1","NC_091135.1","LOC138316176","XM_022479981.1","LOC111132203","homeobox protein caupolican-like","GO:0003677;GO:0009058;GO:0034641",48.4024009978747,0.172740973198488,0.537633184723192,0.321298941558873,0.74798385844288,NA,37.5782422252215,0,68.6178851666884,52.0312308246221,39.7243670435207,70.1037190947026,0,60.5306218338908,64.8622179704604,61.2152712799993,36.8118937019297,20.3676893939926,53.4377393978755,46.8068993829911,70.8245270359524,57.8502792739888,55.2389043866612,50.9946914228124,69.2937719797992,51.7580685423856
"822","rna-XM_069257809.1","NC_091135.1","LOC138316221","XM_022485722.1","LOC111135561","anamorsin homolog","GO:0003674;GO:0005737;GO:0006790;GO:0022607",43.0351518601234,-0.0793786652746072,1.5550069125672,-0.0510471462429445,0.959287952225022,NA,0,0,0,60.2466883232467,0,104.675416182501,0,56.6254204252527,98.1698434147509,122.430542559999,0,43.9942090910241,0,40.8496576433377,0,0,141.374145125184,96.8899137033436,53.5053176046551,41.9418831291745
"830","rna-XM_069257903.1","NC_091135.1","LOC138316276","XM_022487154.1","LOC111136352","neuropilin and tolloid-like protein 1","GO:0003674",52.0106186892811,0.209865107776359,1.42869928338088,0.146892428811005,0.883216928030579,NA,0,0,52.1882506901574,190.781179690281,63.7997410092908,0,0,0,123.588820727499,51.9402301769691,0,109.98552272756,0,49.3600029856997,46.8973219562387,0,164.78046054326,47.5950453279582,46.4882267712577,92.80757117945
"834","rna-XM_069257938.1","NC_091135.1","LOC138316296","XM_022487861.1","LOC111136764","heterogeneous nuclear ribonucleoprotein C-like","GO:0003674",37.6168151530791,1.04509278943724,1.51376395349997,0.690393496965545,0.489946765139862,NA,0,0,94.7120105117671,0,46.9469792332517,0,39.0465836883733,0,64.8622179704604,0,0,73.3236818183735,86.7102941173074,65.5296591361876,50.7256747689929,72.312849092486,0,84.991152371354,0,73.1752003530279
